loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.066,16.395151138305664,2.9989234081820978e-05,0.0,50,,,,,,,,,
1.7786,14.812450408935547,2.997824845102606e-05,0.0,100,,,,,,,,,
1.5043,14.615815162658691,2.996726282023114e-05,0.0,150,,,,,,,,,
1.2126,20.12066078186035,2.995627718943622e-05,0.0,200,,,,,,,,,
1.0341,21.9177303314209,2.9945291558641297e-05,0.01,250,,,,,,,,,
0.9849,15.025711059570312,2.9934305927846378e-05,0.01,300,,,,,,,,,
0.8587,15.703469276428223,2.9923320297051456e-05,0.01,350,,,,,,,,,
0.8805,16.001920700073242,2.9912334666256538e-05,0.01,400,,,,,,,,,
0.7985,14.962119102478027,2.990134903546162e-05,0.01,450,,,,,,,,,
0.8706,15.21771240234375,2.9890363404666694e-05,0.01,500,,,,,,,,,
0.7961,11.992215156555176,2.9879377773871775e-05,0.01,550,,,,,,,,,
0.7577,12.991476058959961,2.9868392143076857e-05,0.01,600,,,,,,,,,
0.7583,20.5023136138916,2.9857406512281935e-05,0.01,650,,,,,,,,,
0.7338,10.761795043945312,2.9846420881487016e-05,0.02,700,,,,,,,,,
0.74,16.74651336669922,2.9835435250692097e-05,0.02,750,,,,,,,,,
0.7106,8.141368865966797,2.9824449619897176e-05,0.02,800,,,,,,,,,
0.728,12.749611854553223,2.9813463989102254e-05,0.02,850,,,,,,,,,
0.7217,10.955842018127441,2.9802478358307335e-05,0.02,900,,,,,,,,,
0.7599,14.701062202453613,2.9791492727512417e-05,0.02,950,,,,,,,,,
0.6413,15.742103576660156,2.9780507096717495e-05,0.02,1000,,,,,,,,,
0.6076,13.155698776245117,2.9769521465922576e-05,0.02,1050,,,,,,,,,
0.6648,19.926671981811523,2.9758535835127654e-05,0.02,1100,,,,,,,,,
0.6386,19.995254516601562,2.9747550204332732e-05,0.03,1150,,,,,,,,,
0.6799,5.958885192871094,2.9736564573537814e-05,0.03,1200,,,,,,,,,
0.6177,15.430695533752441,2.9725578942742895e-05,0.03,1250,,,,,,,,,
0.7503,13.107096672058105,2.9714593311947973e-05,0.03,1300,,,,,,,,,
0.6334,11.416239738464355,2.970360768115305e-05,0.03,1350,,,,,,,,,
0.6221,29.933046340942383,2.9692622050358133e-05,0.03,1400,,,,,,,,,
0.6027,14.506609916687012,2.968163641956321e-05,0.03,1450,,,,,,,,,
0.5904,15.99051570892334,2.9670650788768292e-05,0.03,1500,,,,,,,,,
0.608,9.596437454223633,2.9659665157973374e-05,0.03,1550,,,,,,,,,
0.7109,15.728805541992188,2.964867952717845e-05,0.04,1600,,,,,,,,,
0.606,17.187965393066406,2.963769389638353e-05,0.04,1650,,,,,,,,,
0.5523,16.38039207458496,2.962670826558861e-05,0.04,1700,,,,,,,,,
0.5689,4.253428936004639,2.961572263479369e-05,0.04,1750,,,,,,,,,
0.6121,15.702935218811035,2.960473700399877e-05,0.04,1800,,,,,,,,,
0.5698,7.83642053604126,2.9593751373203852e-05,0.04,1850,,,,,,,,,
0.6228,12.443178176879883,2.958276574240893e-05,0.04,1900,,,,,,,,,
0.627,8.039637565612793,2.9571780111614008e-05,0.04,1950,,,,,,,,,
0.6412,10.455639839172363,2.956079448081909e-05,0.04,2000,,,,,,,,,
0.6054,4.556652545928955,2.9549808850024168e-05,0.05,2050,,,,,,,,,
0.5941,11.023773193359375,2.953882321922925e-05,0.05,2100,,,,,,,,,
0.5707,14.545573234558105,2.952783758843433e-05,0.05,2150,,,,,,,,,
0.4896,8.371871948242188,2.951685195763941e-05,0.05,2200,,,,,,,,,
0.6299,8.213876724243164,2.9505866326844487e-05,0.05,2250,,,,,,,,,
0.5619,11.90510368347168,2.9494880696049568e-05,0.05,2300,,,,,,,,,
0.4858,9.897911071777344,2.948389506525465e-05,0.05,2350,,,,,,,,,
0.5666,10.841544151306152,2.9472909434459728e-05,0.05,2400,,,,,,,,,
0.5357,15.458280563354492,2.946192380366481e-05,0.05,2450,,,,,,,,,
0.5925,12.64478874206543,2.9450938172869887e-05,0.05,2500,,,,,,,,,
0.6354,12.560147285461426,2.9439952542074965e-05,0.06,2550,,,,,,,,,
0.5502,20.632719039916992,2.9428966911280047e-05,0.06,2600,,,,,,,,,
0.5347,4.122279644012451,2.9417981280485128e-05,0.06,2650,,,,,,,,,
0.5661,16.83477210998535,2.9406995649690206e-05,0.06,2700,,,,,,,,,
0.581,11.903035163879395,2.9396010018895284e-05,0.06,2750,,,,,,,,,
0.5325,14.061774253845215,2.9385024388100366e-05,0.06,2800,,,,,,,,,
0.6249,11.13805103302002,2.9374038757305444e-05,0.06,2850,,,,,,,,,
0.5613,12.333765029907227,2.9363053126510525e-05,0.06,2900,,,,,,,,,
0.5131,20.277557373046875,2.9352067495715607e-05,0.06,2950,,,,,,,,,
0.5484,18.899202346801758,2.9341081864920685e-05,0.07,3000,,,,,,,,,
0.5153,6.02379846572876,2.9330096234125763e-05,0.07,3050,,,,,,,,,
0.6092,13.01992130279541,2.9319110603330844e-05,0.07,3100,,,,,,,,,
0.4662,20.47308349609375,2.9308124972535922e-05,0.07,3150,,,,,,,,,
0.5792,16.38387107849121,2.9297139341741004e-05,0.07,3200,,,,,,,,,
0.5499,15.099396705627441,2.9286153710946085e-05,0.07,3250,,,,,,,,,
0.4888,23.15901756286621,2.9275168080151163e-05,0.07,3300,,,,,,,,,
0.5495,13.454504013061523,2.926418244935624e-05,0.07,3350,,,,,,,,,
0.5394,13.176122665405273,2.9253196818561323e-05,0.07,3400,,,,,,,,,
0.522,11.025748252868652,2.92422111877664e-05,0.08,3450,,,,,,,,,
0.5206,13.32027816772461,2.9231225556971482e-05,0.08,3500,,,,,,,,,
0.55,6.254570007324219,2.9220239926176564e-05,0.08,3550,,,,,,,,,
0.487,8.540742874145508,2.920925429538164e-05,0.08,3600,,,,,,,,,
0.5675,16.34910774230957,2.919826866458672e-05,0.08,3650,,,,,,,,,
0.4829,8.069293975830078,2.91872830337918e-05,0.08,3700,,,,,,,,,
0.4953,13.256767272949219,2.9176297402996883e-05,0.08,3750,,,,,,,,,
0.5176,7.733543872833252,2.916531177220196e-05,0.08,3800,,,,,,,,,
0.509,11.240652084350586,2.9154326141407042e-05,0.08,3850,,,,,,,,,
0.4533,7.252474784851074,2.914334051061212e-05,0.09,3900,,,,,,,,,
0.4506,10.63003158569336,2.9132354879817198e-05,0.09,3950,,,,,,,,,
0.5389,22.331233978271484,2.912136924902228e-05,0.09,4000,,,,,,,,,
0.5554,11.062320709228516,2.911038361822736e-05,0.09,4050,,,,,,,,,
0.5493,14.085332870483398,2.909939798743244e-05,0.09,4100,,,,,,,,,
0.525,16.11336326599121,2.908841235663752e-05,0.09,4150,,,,,,,,,
0.5963,2.0079920291900635,2.90774267258426e-05,0.09,4200,,,,,,,,,
0.5076,10.817437171936035,2.9066441095047677e-05,0.09,4250,,,,,,,,,
0.5006,9.960491180419922,2.9055455464252758e-05,0.09,4300,,,,,,,,,
0.5235,13.809466361999512,2.904446983345784e-05,0.1,4350,,,,,,,,,
0.4583,17.465412139892578,2.9033484202662918e-05,0.1,4400,,,,,,,,,
0.5214,13.25678539276123,2.9022498571867996e-05,0.1,4450,,,,,,,,,
0.5579,7.579830169677734,2.9011512941073077e-05,0.1,4500,,,,,,,,,
0.5191,14.350239753723145,2.9000527310278155e-05,0.1,4550,,,,,,,,,
0.5269,6.545379161834717,2.8989541679483237e-05,0.1,4600,,,,,,,,,
0.4828,6.312340259552002,2.8978556048688318e-05,0.1,4650,,,,,,,,,
0.5138,5.2948994636535645,2.8967570417893396e-05,0.1,4700,,,,,,,,,
0.4585,8.741018295288086,2.8956584787098474e-05,0.1,4750,,,,,,,,,
0.5289,6.356531620025635,2.8945599156303556e-05,0.11,4800,,,,,,,,,
0.479,12.060778617858887,2.8934613525508634e-05,0.11,4850,,,,,,,,,
0.5822,16.01161766052246,2.8923627894713715e-05,0.11,4900,,,,,,,,,
0.4782,12.724157333374023,2.8912642263918797e-05,0.11,4950,,,,,,,,,
0.468,17.12189292907715,2.8901656633123875e-05,0.11,5000,,,,,,,,,
,,,0.11,5000,0.47168970108032227,461.4622,395.528,24.721,,,,,
0.4259,5.636719703674316,2.8890671002328953e-05,0.11,5050,,,,,,,,,
0.5267,7.899652004241943,2.8879685371534034e-05,0.11,5100,,,,,,,,,
0.4779,8.837137222290039,2.8868699740739116e-05,0.11,5150,,,,,,,,,
0.4563,19.156936645507812,2.8857714109944194e-05,0.11,5200,,,,,,,,,
0.4757,19.459352493286133,2.8846728479149275e-05,0.12,5250,,,,,,,,,
0.5003,6.450103759765625,2.8835742848354353e-05,0.12,5300,,,,,,,,,
0.4879,8.334080696105957,2.882475721755943e-05,0.12,5350,,,,,,,,,
0.4923,6.511115550994873,2.8813771586764513e-05,0.12,5400,,,,,,,,,
0.499,9.680537223815918,2.8802785955969594e-05,0.12,5450,,,,,,,,,
0.4862,3.945146322250366,2.8791800325174672e-05,0.12,5500,,,,,,,,,
0.5034,17.780298233032227,2.8780814694379754e-05,0.12,5550,,,,,,,,,
0.5115,4.239071369171143,2.876982906358483e-05,0.12,5600,,,,,,,,,
0.4904,6.290065288543701,2.875884343278991e-05,0.12,5650,,,,,,,,,
0.4322,14.99954891204834,2.874785780199499e-05,0.13,5700,,,,,,,,,
0.4743,12.495033264160156,2.8736872171200073e-05,0.13,5750,,,,,,,,,
0.45,9.89747142791748,2.872588654040515e-05,0.13,5800,,,,,,,,,
0.4666,10.586760520935059,2.8714900909610232e-05,0.13,5850,,,,,,,,,
0.4881,12.40408992767334,2.870391527881531e-05,0.13,5900,,,,,,,,,
0.4938,14.350261688232422,2.8692929648020388e-05,0.13,5950,,,,,,,,,
0.4542,3.9409282207489014,2.868194401722547e-05,0.13,6000,,,,,,,,,
0.4748,9.497589111328125,2.867095838643055e-05,0.13,6050,,,,,,,,,
0.4379,10.401188850402832,2.865997275563563e-05,0.13,6100,,,,,,,,,
0.482,12.185462951660156,2.8648987124840707e-05,0.14,6150,,,,,,,,,
0.4737,10.926651954650879,2.863800149404579e-05,0.14,6200,,,,,,,,,
0.4501,13.277938842773438,2.8627015863250867e-05,0.14,6250,,,,,,,,,
0.4603,3.7170639038085938,2.8616030232455948e-05,0.14,6300,,,,,,,,,
0.4905,9.008935928344727,2.860504460166103e-05,0.14,6350,,,,,,,,,
0.4256,6.893222808837891,2.8594058970866108e-05,0.14,6400,,,,,,,,,
0.4656,6.500226020812988,2.8583073340071186e-05,0.14,6450,,,,,,,,,
0.4588,9.918313026428223,2.8572087709276267e-05,0.14,6500,,,,,,,,,
0.4623,7.4145660400390625,2.856110207848135e-05,0.14,6550,,,,,,,,,
0.4489,13.822227478027344,2.8550116447686427e-05,0.15,6600,,,,,,,,,
0.473,12.326826095581055,2.8539130816891508e-05,0.15,6650,,,,,,,,,
0.3965,14.621328353881836,2.8528145186096586e-05,0.15,6700,,,,,,,,,
0.4991,12.930126190185547,2.8517159555301664e-05,0.15,6750,,,,,,,,,
0.4552,9.639562606811523,2.8506173924506746e-05,0.15,6800,,,,,,,,,
0.4284,13.915533065795898,2.8495188293711827e-05,0.15,6850,,,,,,,,,
0.4039,2.728943347930908,2.8484202662916905e-05,0.15,6900,,,,,,,,,
0.4921,8.123801231384277,2.8473217032121987e-05,0.15,6950,,,,,,,,,
0.4517,11.663886070251465,2.8462231401327065e-05,0.15,7000,,,,,,,,,
0.4367,16.794755935668945,2.8451245770532143e-05,0.15,7050,,,,,,,,,
0.4841,10.803879737854004,2.8440260139737224e-05,0.16,7100,,,,,,,,,
0.5104,7.459352493286133,2.8429274508942306e-05,0.16,7150,,,,,,,,,
0.4447,13.06557559967041,2.8418288878147384e-05,0.16,7200,,,,,,,,,
0.4324,5.820908546447754,2.8407303247352465e-05,0.16,7250,,,,,,,,,
0.5178,8.371942520141602,2.8396317616557543e-05,0.16,7300,,,,,,,,,
0.3962,15.741690635681152,2.838533198576262e-05,0.16,7350,,,,,,,,,
0.443,20.012327194213867,2.8374346354967703e-05,0.16,7400,,,,,,,,,
0.4681,10.86513900756836,2.8363360724172784e-05,0.16,7450,,,,,,,,,
0.4599,7.859830379486084,2.8352375093377862e-05,0.16,7500,,,,,,,,,
0.3882,12.360411643981934,2.834138946258294e-05,0.17,7550,,,,,,,,,
0.4382,9.870556831359863,2.8330403831788022e-05,0.17,7600,,,,,,,,,
0.4596,9.854734420776367,2.83194182009931e-05,0.17,7650,,,,,,,,,
0.4506,5.315685272216797,2.830843257019818e-05,0.17,7700,,,,,,,,,
0.4502,19.9361629486084,2.8297446939403263e-05,0.17,7750,,,,,,,,,
0.4727,15.936623573303223,2.828646130860834e-05,0.17,7800,,,,,,,,,
0.3574,10.634521484375,2.827547567781342e-05,0.17,7850,,,,,,,,,
0.4337,6.958887100219727,2.82644900470185e-05,0.17,7900,,,,,,,,,
0.408,9.787091255187988,2.825350441622358e-05,0.17,7950,,,,,,,,,
0.464,10.277410507202148,2.824251878542866e-05,0.18,8000,,,,,,,,,
0.4346,12.752921104431152,2.823153315463374e-05,0.18,8050,,,,,,,,,
0.4819,8.391425132751465,2.8220547523838823e-05,0.18,8100,,,,,,,,,
0.4837,3.473628520965576,2.8209561893043897e-05,0.18,8150,,,,,,,,,
0.4505,11.650101661682129,2.819857626224898e-05,0.18,8200,,,,,,,,,
0.432,14.792410850524902,2.818759063145406e-05,0.18,8250,,,,,,,,,
0.3722,23.370723724365234,2.8176605000659138e-05,0.18,8300,,,,,,,,,
0.4173,8.255395889282227,2.816561936986422e-05,0.18,8350,,,,,,,,,
0.4602,8.591748237609863,2.8154633739069298e-05,0.18,8400,,,,,,,,,
0.4331,7.853553771972656,2.8143648108274376e-05,0.19,8450,,,,,,,,,
0.3906,4.026325225830078,2.8132662477479457e-05,0.19,8500,,,,,,,,,
0.4156,12.906085968017578,2.812167684668454e-05,0.19,8550,,,,,,,,,
0.3911,9.04202938079834,2.8110691215889617e-05,0.19,8600,,,,,,,,,
0.4028,17.651798248291016,2.8099705585094698e-05,0.19,8650,,,,,,,,,
0.4421,11.714923858642578,2.8088719954299776e-05,0.19,8700,,,,,,,,,
0.4131,17.297595977783203,2.8077734323504854e-05,0.19,8750,,,,,,,,,
0.4733,6.217990398406982,2.8066748692709936e-05,0.19,8800,,,,,,,,,
0.4527,8.405556678771973,2.8055763061915017e-05,0.19,8850,,,,,,,,,
0.4248,3.69561505317688,2.8044777431120095e-05,0.2,8900,,,,,,,,,
0.4707,8.411233901977539,2.8033791800325177e-05,0.2,8950,,,,,,,,,
0.3904,29.089611053466797,2.8022806169530255e-05,0.2,9000,,,,,,,,,
0.402,11.503866195678711,2.8011820538735333e-05,0.2,9050,,,,,,,,,
0.4714,14.920838356018066,2.8000834907940414e-05,0.2,9100,,,,,,,,,
0.3891,15.702659606933594,2.7989849277145496e-05,0.2,9150,,,,,,,,,
0.5018,10.081181526184082,2.7978863646350574e-05,0.2,9200,,,,,,,,,
0.4641,9.611233711242676,2.7967878015555652e-05,0.2,9250,,,,,,,,,
0.393,9.797444343566895,2.7956892384760733e-05,0.2,9300,,,,,,,,,
0.428,8.63679313659668,2.7945906753965815e-05,0.21,9350,,,,,,,,,
0.4096,11.735581398010254,2.7934921123170893e-05,0.21,9400,,,,,,,,,
0.4336,14.370966911315918,2.7923935492375974e-05,0.21,9450,,,,,,,,,
0.4165,8.676956176757812,2.7912949861581056e-05,0.21,9500,,,,,,,,,
0.3843,10.336920738220215,2.790196423078613e-05,0.21,9550,,,,,,,,,
0.4772,16.459827423095703,2.7890978599991212e-05,0.21,9600,,,,,,,,,
0.4859,7.610437870025635,2.7879992969196293e-05,0.21,9650,,,,,,,,,
0.4038,13.467185020446777,2.786900733840137e-05,0.21,9700,,,,,,,,,
0.4093,2.238616704940796,2.7858021707606453e-05,0.21,9750,,,,,,,,,
0.4605,15.386652946472168,2.7847036076811534e-05,0.22,9800,,,,,,,,,
0.4643,8.016592025756836,2.783605044601661e-05,0.22,9850,,,,,,,,,
0.3687,22.843639373779297,2.782506481522169e-05,0.22,9900,,,,,,,,,
0.4893,7.3007283210754395,2.7814079184426772e-05,0.22,9950,,,,,,,,,
0.3879,8.952338218688965,2.780309355363185e-05,0.22,10000,,,,,,,,,
,,,0.22,10000,0.42762869596481323,461.9452,395.114,24.696,,,,,
0.4818,11.250131607055664,2.779210792283693e-05,0.22,10050,,,,,,,,,
0.4196,20.64883804321289,2.778112229204201e-05,0.22,10100,,,,,,,,,
0.4291,8.974403381347656,2.7770136661247087e-05,0.22,10150,,,,,,,,,
0.4408,11.266197204589844,2.775915103045217e-05,0.22,10200,,,,,,,,,
0.4334,15.66559886932373,2.774816539965725e-05,0.23,10250,,,,,,,,,
0.4709,5.683407306671143,2.7737179768862328e-05,0.23,10300,,,,,,,,,
