loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.97,15.417771339416504,2.997733894464228e-05,0.0023123525875225455,50,,,,,,,,,
2.6745,14.384294509887695,2.9954215418767054e-05,0.004624705175045091,100,,,,,,,,,
2.0336,17.09892463684082,2.9931091892891827e-05,0.006937057762567637,150,,,,,,,,,
1.8338,20.814208984375,2.9907968367016606e-05,0.009249410350090182,200,,,,,,,,,
1.6281,13.98080825805664,2.988484484114138e-05,0.011561762937612727,250,,,,,,,,,
1.5242,23.83469009399414,2.9861721315266154e-05,0.013874115525135273,300,,,,,,,,,
1.4953,16.5767879486084,2.9838597789390926e-05,0.01618646811265782,350,,,,,,,,,
1.4703,20.589717864990234,2.9815474263515702e-05,0.018498820700180364,400,,,,,,,,,
1.4056,15.667236328125,2.9792350737640475e-05,0.02081117328770291,450,,,,,,,,,
1.304,12.535497665405273,2.976922721176525e-05,0.023123525875225454,500,,,,,,,,,
1.314,21.844459533691406,2.9746103685890026e-05,0.025435878462747998,550,,,,,,,,,
1.2625,20.292484283447266,2.97229801600148e-05,0.027748231050270546,600,,,,,,,,,
1.2708,27.01766014099121,2.9699856634139574e-05,0.03006058363779309,650,,,,,,,,,
1.3003,13.679443359375,2.9676733108264346e-05,0.03237293622531564,700,,,,,,,,,
1.1593,24.89653968811035,2.9653609582389122e-05,0.03468528881283818,750,,,,,,,,,
1.1157,15.03927230834961,2.9630486056513898e-05,0.03699764140036073,800,,,,,,,,,
1.1958,15.577868461608887,2.9607362530638674e-05,0.03930999398788327,850,,,,,,,,,
1.1543,20.84615707397461,2.9584239004763446e-05,0.04162234657540582,900,,,,,,,,,
1.2692,17.582502365112305,2.9561115478888222e-05,0.043934699162928366,950,,,,,,,,,
1.1452,16.896425247192383,2.9537991953012994e-05,0.04624705175045091,1000,,,,,,,,,
1.121,12.066802024841309,2.9514868427137773e-05,0.048559404337973455,1050,,,,,,,,,
1.1848,16.892087936401367,2.9491744901262546e-05,0.050871756925495996,1100,,,,,,,,,
1.1575,16.583913803100586,2.946862137538732e-05,0.053184109513018545,1150,,,,,,,,,
1.1703,16.866823196411133,2.9445497849512094e-05,0.05549646210054109,1200,,,,,,,,,
1.1526,11.814330101013184,2.942237432363687e-05,0.057808814688063634,1250,,,,,,,,,
1.1052,16.309307098388672,2.9399250797761642e-05,0.06012116727558618,1300,,,,,,,,,
0.9998,17.018892288208008,2.937612727188642e-05,0.06243351986310873,1350,,,,,,,,,
1.091,14.382952690124512,2.9353003746011193e-05,0.06474587245063128,1400,,,,,,,,,
1.0482,10.58459758758545,2.9329880220135966e-05,0.06705822503815381,1450,,,,,,,,,
1.0049,10.456778526306152,2.930675669426074e-05,0.06937057762567636,1500,,,,,,,,,
1.0734,7.020677089691162,2.9283633168385514e-05,0.07168293021319891,1550,,,,,,,,,
1.0738,17.567729949951172,2.926050964251029e-05,0.07399528280072146,1600,,,,,,,,,
1.0309,19.64618682861328,2.9237386116635065e-05,0.076307635388244,1650,,,,,,,,,
1.0178,12.467595100402832,2.921426259075984e-05,0.07861998797576654,1700,,,,,,,,,
1.0826,10.076801300048828,2.9191139064884613e-05,0.08093234056328909,1750,,,,,,,,,
0.9878,18.952024459838867,2.916801553900939e-05,0.08324469315081164,1800,,,,,,,,,
1.0317,17.22034454345703,2.914489201313416e-05,0.08555704573833418,1850,,,,,,,,,
1.0754,18.341358184814453,2.912176848725894e-05,0.08786939832585673,1900,,,,,,,,,
1.0222,18.80876922607422,2.9098644961383713e-05,0.09018175091337927,1950,,,,,,,,,
0.9716,13.138949394226074,2.907552143550849e-05,0.09249410350090181,2000,,,,,,,,,
0.9972,12.48408031463623,2.905239790963326e-05,0.09480645608842436,2050,,,,,,,,,
0.9766,15.808887481689453,2.9029274383758037e-05,0.09711880867594691,2100,,,,,,,,,
0.8881,10.824789047241211,2.900615085788281e-05,0.09943116126346946,2150,,,,,,,,,
0.9912,25.469966888427734,2.898302733200759e-05,0.10174351385099199,2200,,,,,,,,,
1.033,22.1132755279541,2.895990380613236e-05,0.10405586643851454,2250,,,,,,,,,
0.9784,15.31251335144043,2.8936780280257133e-05,0.10636821902603709,2300,,,,,,,,,
0.9071,15.84165096282959,2.891365675438191e-05,0.10868057161355964,2350,,,,,,,,,
0.9998,15.97369384765625,2.889053322850668e-05,0.11099292420108219,2400,,,,,,,,,
0.9723,14.77756118774414,2.8867409702631457e-05,0.11330527678860472,2450,,,,,,,,,
1.0408,14.871864318847656,2.8844286176756233e-05,0.11561762937612727,2500,,,,,,,,,
0.9078,10.27552318572998,2.882116265088101e-05,0.11792998196364982,2550,,,,,,,,,
0.9866,inf,2.879803912500578e-05,0.12024233455117236,2600,,,,,,,,,
0.9058,13.298497200012207,2.8774915599130557e-05,0.12255468713869491,2650,,,,,,,,,
0.9906,25.241968154907227,2.875179207325533e-05,0.12486703972621746,2700,,,,,,,,,
0.877,9.739716529846191,2.8728668547380105e-05,0.12717939231374,2750,,,,,,,,,
0.9649,19.367839813232422,2.870554502150488e-05,0.12949174490126256,2800,,,,,,,,,
0.9334,21.378448486328125,2.8682421495629656e-05,0.13180409748878508,2850,,,,,,,,,
0.9252,24.264020919799805,2.865929796975443e-05,0.13411645007630763,2900,,,,,,,,,
0.9534,20.269317626953125,2.8636174443879204e-05,0.13642880266383017,2950,,,,,,,,,
