loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4808,9.660741806030273,2.99815198943994e-05,0.0018857250612860645,50,,,,,,,,,
2.3527,20.83517074584961,2.9962662643786537e-05,0.003771450122572129,100,,,,,,,,,
1.8638,18.487825393676758,2.9943805393173676e-05,0.005657175183858194,150,,,,,,,,,
1.7915,20.837160110473633,2.9924948142560815e-05,0.007542900245144258,200,,,,,,,,,
1.5878,21.931974411010742,2.9906090891947954e-05,0.009428625306430322,250,,,,,,,,,
1.3557,20.069210052490234,2.9887233641335097e-05,0.011314350367716388,300,,,,,,,,,
1.3055,20.569547653198242,2.9868376390722232e-05,0.013200075429002452,350,,,,,,,,,
1.2771,18.62548828125,2.984951914010937e-05,0.015085800490288516,400,,,,,,,,,
1.2783,17.467641830444336,2.983066188949651e-05,0.01697152555157458,450,,,,,,,,,
1.2141,28.196937561035156,2.981180463888365e-05,0.018857250612860643,500,,,,,,,,,
1.1962,12.597639083862305,2.979294738827079e-05,0.02074297567414671,550,,,,,,,,,
1.2462,16.7425594329834,2.977409013765793e-05,0.022628700735432775,600,,,,,,,,,
1.2542,16.121532440185547,2.975523288704507e-05,0.02451442579671884,650,,,,,,,,,
1.1155,17.60085678100586,2.973637563643221e-05,0.026400150858004904,700,,,,,,,,,
1.2524,19.748918533325195,2.9717518385819347e-05,0.028285875919290968,750,,,,,,,,,
1.2088,27.037673950195312,2.969866113520649e-05,0.030171600980577033,800,,,,,,,,,
1.1262,7.847021102905273,2.967980388459363e-05,0.03205732604186309,850,,,,,,,,,
1.0529,19.228389739990234,2.9660946633980768e-05,0.03394305110314916,900,,,,,,,,,
1.0376,15.599995613098145,2.9642089383367903e-05,0.03582877616443522,950,,,,,,,,,
1.0151,17.622079849243164,2.9623232132755042e-05,0.037714501225721286,1000,,,,,,,,,
1.0894,15.320226669311523,2.9604374882142185e-05,0.03960022628700736,1050,,,,,,,,,
1.1082,14.371123313903809,2.9585517631529324e-05,0.04148595134829342,1100,,,,,,,,,
1.059,19.645219802856445,2.9566660380916463e-05,0.043371676409579486,1150,,,,,,,,,
1.1376,17.277812957763672,2.95478031303036e-05,0.04525740147086555,1200,,,,,,,,,
0.9963,20.54658317565918,2.952894587969074e-05,0.047143126532151615,1250,,,,,,,,,
1.0705,12.492287635803223,2.9510088629077883e-05,0.04902885159343768,1300,,,,,,,,,
0.945,14.100492477416992,2.9491231378465022e-05,0.050914576654723744,1350,,,,,,,,,
0.9667,14.010011672973633,2.947237412785216e-05,0.05280030171600981,1400,,,,,,,,,
0.9882,13.433140754699707,2.94535168772393e-05,0.05468602677729587,1450,,,,,,,,,
0.9892,16.31468963623047,2.943465962662644e-05,0.056571751838581937,1500,,,,,,,,,
0.9657,19.947969436645508,2.9415802376013578e-05,0.058457476899868,1550,,,,,,,,,
1.0026,20.17694854736328,2.9396945125400717e-05,0.060343201961154065,1600,,,,,,,,,
0.9486,11.996197700500488,2.9378087874787856e-05,0.06222892702244013,1650,,,,,,,,,
1.0301,12.92061710357666,2.9359230624174995e-05,0.06411465208372619,1700,,,,,,,,,
0.9611,11.316451072692871,2.9340373373562134e-05,0.06600037714501225,1750,,,,,,,,,
0.9964,18.33434295654297,2.9321516122949276e-05,0.06788610220629832,1800,,,,,,,,,
0.9511,14.263855934143066,2.9302658872336415e-05,0.06977182726758438,1850,,,,,,,,,
0.9648,13.294588088989258,2.9283801621723554e-05,0.07165755232887044,1900,,,,,,,,,
0.9131,15.223360061645508,2.9264944371110693e-05,0.07354327739015651,1950,,,,,,,,,
1.0709,15.0239896774292,2.9246087120497832e-05,0.07542900245144257,2000,,,,,,,,,
0.9574,14.356925964355469,2.9227229869884974e-05,0.07731472751272865,2050,,,,,,,,,
0.9512,10.060379028320312,2.9208372619272113e-05,0.07920045257401472,2100,,,,,,,,,
0.916,10.117120742797852,2.918951536865925e-05,0.08108617763530078,2150,,,,,,,,,
0.9386,10.878280639648438,2.9170658118046388e-05,0.08297190269658684,2200,,,,,,,,,
0.8727,16.1395206451416,2.9151800867433527e-05,0.08485762775787291,2250,,,,,,,,,
0.9489,17.975116729736328,2.913294361682067e-05,0.08674335281915897,2300,,,,,,,,,
0.9391,8.256705284118652,2.9114086366207808e-05,0.08862907788044504,2350,,,,,,,,,
0.8884,14.388127326965332,2.9095229115594947e-05,0.0905148029417311,2400,,,,,,,,,
0.9289,11.057358741760254,2.9076371864982086e-05,0.09240052800301717,2450,,,,,,,,,
0.9621,10.268623352050781,2.9057514614369225e-05,0.09428625306430323,2500,,,,,,,,,
0.9218,11.10663890838623,2.9038657363756367e-05,0.0961719781255893,2550,,,,,,,,,
0.8883,9.661408424377441,2.9019800113143506e-05,0.09805770318687536,2600,,,,,,,,,
0.9052,5.359376430511475,2.9000942862530645e-05,0.09994342824816142,2650,,,,,,,,,
0.9792,12.693231582641602,2.8982085611917784e-05,0.10182915330944749,2700,,,,,,,,,
0.8599,15.86813735961914,2.896322836130492e-05,0.10371487837073355,2750,,,,,,,,,
0.8532,13.899968147277832,2.8944371110692062e-05,0.10560060343201962,2800,,,,,,,,,
0.838,14.179718971252441,2.89255138600792e-05,0.10748632849330568,2850,,,,,,,,,
0.9622,11.66556453704834,2.890665660946634e-05,0.10937205355459174,2900,,,,,,,,,
0.9481,9.768404960632324,2.888779935885348e-05,0.11125777861587781,2950,,,,,,,,,
0.9194,14.550667762756348,2.8868942108240618e-05,0.11314350367716387,3000,,,,,,,,,
0.9131,11.666817665100098,2.8850084857627757e-05,0.11502922873844994,3050,,,,,,,,,
0.9431,11.408936500549316,2.88312276070149e-05,0.116914953799736,3100,,,,,,,,,
0.8486,10.546838760375977,2.881237035640204e-05,0.11880067886102207,3150,,,,,,,,,
0.9091,23.072751998901367,2.8793513105789177e-05,0.12068640392230813,3200,,,,,,,,,
0.9766,7.526136875152588,2.8774655855176316e-05,0.1225721289835942,3250,,,,,,,,,
0.8863,19.743438720703125,2.8755798604563455e-05,0.12445785404488026,3300,,,,,,,,,
0.9428,12.027606010437012,2.8736941353950594e-05,0.1263435791061663,3350,,,,,,,,,
0.8266,13.447734832763672,2.8718084103337733e-05,0.12822930416745237,3400,,,,,,,,,
0.8935,16.082515716552734,2.8699226852724872e-05,0.13011502922873844,3450,,,,,,,,,
0.78,15.7532958984375,2.868036960211201e-05,0.1320007542900245,3500,,,,,,,,,
0.8453,12.273069381713867,2.866151235149915e-05,0.13388647935131057,3550,,,,,,,,,
0.8287,9.45195198059082,2.8642655100886292e-05,0.13577220441259663,3600,,,,,,,,,
0.8722,12.275197982788086,2.862379785027343e-05,0.1376579294738827,3650,,,,,,,,,
0.8649,20.658008575439453,2.860494059966057e-05,0.13954365453516876,3700,,,,,,,,,
0.811,19.421886444091797,2.858608334904771e-05,0.14142937959645482,3750,,,,,,,,,
0.9637,8.804742813110352,2.856722609843485e-05,0.1433151046577409,3800,,,,,,,,,
0.8699,15.514425277709961,2.854836884782199e-05,0.14520082971902695,3850,,,,,,,,,
0.8313,15.424681663513184,2.852951159720913e-05,0.14708655478031302,3900,,,,,,,,,
0.8435,13.96158504486084,2.8510654346596265e-05,0.14897227984159908,3950,,,,,,,,,
0.8287,11.88020133972168,2.8491797095983404e-05,0.15085800490288515,4000,,,,,,,,,
0.9139,8.64580249786377,2.8472939845370543e-05,0.15274372996417124,4050,,,,,,,,,
0.8506,13.369524002075195,2.8454082594757686e-05,0.1546294550254573,4100,,,,,,,,,
0.7939,15.814867973327637,2.8435225344144825e-05,0.15651518008674337,4150,,,,,,,,,
0.8508,17.519575119018555,2.8416368093531964e-05,0.15840090514802943,4200,,,,,,,,,
0.8628,19.930431365966797,2.8397510842919102e-05,0.1602866302093155,4250,,,,,,,,,
0.8654,7.718937397003174,2.837865359230624e-05,0.16217235527060156,4300,,,,,,,,,
0.8666,8.83519172668457,2.8359796341693384e-05,0.16405808033188762,4350,,,,,,,,,
0.9166,6.658651828765869,2.8340939091080523e-05,0.1659438053931737,4400,,,,,,,,,
0.8363,29.001667022705078,2.8322081840467662e-05,0.16782953045445975,4450,,,,,,,,,
0.8434,5.801027774810791,2.83032245898548e-05,0.16971525551574582,4500,,,,,,,,,
0.81,7.666882514953613,2.8284367339241936e-05,0.17160098057703188,4550,,,,,,,,,
0.8755,23.26284408569336,2.826551008862908e-05,0.17348670563831795,4600,,,,,,,,,
0.8199,12.526605606079102,2.8246652838016218e-05,0.175372430699604,4650,,,,,,,,,
0.7884,9.588600158691406,2.8227795587403357e-05,0.17725815576089007,4700,,,,,,,,,
0.8691,15.812975883483887,2.8208938336790496e-05,0.17914388082217614,4750,,,,,,,,,
0.836,12.22899341583252,2.8190081086177635e-05,0.1810296058834622,4800,,,,,,,,,
0.7646,14.713674545288086,2.8171223835564777e-05,0.18291533094474827,4850,,,,,,,,,
0.832,19.400264739990234,2.8152366584951916e-05,0.18480105600603433,4900,,,,,,,,,
0.8727,11.057866096496582,2.8133509334339055e-05,0.1866867810673204,4950,,,,,,,,,
0.7777,12.138132095336914,2.8114652083726194e-05,0.18857250612860646,5000,,,,,,,,,
,,,0.18857250612860646,5000,0.8118274807929993,268.2649,396.433,24.778,,,,,
0.7988,10.98071575164795,2.8095794833113333e-05,0.19045823118989252,5050,,,,,,,,,
0.888,15.054217338562012,2.8076937582500475e-05,0.1923439562511786,5100,,,,,,,,,
