loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.5045,10.539599418640137,2.9983093537591004e-05,0.0017251492254079979,50,,,,,,,,,
2.2031,18.990530014038086,2.9965842045336922e-05,0.0034502984508159957,100,,,,,,,,,
1.9129,18.631879806518555,2.994859055308284e-05,0.005175447676223993,150,,,,,,,,,
1.5333,12.89256763458252,2.9931339060828762e-05,0.0069005969016319915,200,,,,,,,,,
1.5044,15.760879516601562,2.991408756857468e-05,0.00862574612703999,250,,,,,,,,,
1.3975,17.248653411865234,2.9896836076320603e-05,0.010350895352447986,300,,,,,,,,,
1.3197,16.997827529907227,2.987958458406652e-05,0.012076044577855985,350,,,,,,,,,
1.2747,16.651653289794922,2.9862333091812443e-05,0.013801193803263983,400,,,,,,,,,
1.205,13.944568634033203,2.984508159955836e-05,0.01552634302867198,450,,,,,,,,,
1.1675,15.096762657165527,2.982783010730428e-05,0.01725149225407998,500,,,,,,,,,
1.211,16.83234405517578,2.98105786150502e-05,0.018976641479487976,550,,,,,,,,,
1.136,22.127500534057617,2.979332712279612e-05,0.020701790704895973,600,,,,,,,,,
1.1161,17.73126220703125,2.9776075630542042e-05,0.022426939930303973,650,,,,,,,,,
1.0188,14.059807777404785,2.975882413828796e-05,0.02415208915571197,700,,,,,,,,,
1.1013,11.76921558380127,2.9741572646033882e-05,0.025877238381119966,750,,,,,,,,,
1.1083,17.365285873413086,2.9724321153779804e-05,0.027602387606527966,800,,,,,,,,,
1.1005,17.161224365234375,2.9707069661525726e-05,0.029327536831935962,850,,,,,,,,,
1.0929,12.410662651062012,2.9689818169271644e-05,0.03105268605734396,900,,,,,,,,,
1.0567,13.188411712646484,2.9672566677017563e-05,0.03277783528275196,950,,,,,,,,,
1.0256,15.63632583618164,2.9655315184763485e-05,0.03450298450815996,1000,,,,,,,,,
0.9804,23.381229400634766,2.9638063692509403e-05,0.03622813373356795,1050,,,,,,,,,
1.0148,8.838793754577637,2.9620812200255325e-05,0.03795328295897595,1100,,,,,,,,,
0.9072,14.763330459594727,2.9603560708001243e-05,0.03967843218438395,1150,,,,,,,,,
1.0048,15.417407989501953,2.9586309215747165e-05,0.041403581409791945,1200,,,,,,,,,
0.9328,9.086467742919922,2.9569057723493084e-05,0.043128730635199945,1250,,,,,,,,,
0.9693,16.151302337646484,2.9551806231239002e-05,0.044853879860607945,1300,,,,,,,,,
0.9912,19.925262451171875,2.9534554738984924e-05,0.04657902908601594,1350,,,,,,,,,
0.9476,12.147184371948242,2.9517303246730842e-05,0.04830417831142394,1400,,,,,,,,,
0.951,13.862521171569824,2.9500051754476764e-05,0.05002932753683194,1450,,,,,,,,,
0.9393,10.968415260314941,2.9482800262222683e-05,0.05175447676223993,1500,,,,,,,,,
0.8797,15.575489044189453,2.9465548769968605e-05,0.05347962598764793,1550,,,,,,,,,
0.9454,13.901312828063965,2.9448297277714523e-05,0.05520477521305593,1600,,,,,,,,,
0.9447,23.6286678314209,2.943104578546044e-05,0.056929924438463925,1650,,,,,,,,,
0.9116,15.452251434326172,2.9413794293206363e-05,0.058655073663871925,1700,,,,,,,,,
0.898,18.04953956604004,2.9396542800952282e-05,0.060380222889279925,1750,,,,,,,,,
0.907,16.764312744140625,2.9379291308698204e-05,0.06210537211468792,1800,,,,,,,,,
0.9403,8.328986167907715,2.9362039816444122e-05,0.06383052134009592,1850,,,,,,,,,
0.9298,12.706061363220215,2.9344788324190044e-05,0.06555567056550392,1900,,,,,,,,,
0.8062,14.118973731994629,2.9327536831935962e-05,0.06728081979091191,1950,,,,,,,,,
0.8478,16.19000816345215,2.9310285339681884e-05,0.06900596901631992,2000,,,,,,,,,
